H0 sigma
7.404514179737519441e+01 8.129284230445048252e+02
7.632096032484352577e+01 9.777129017879855155e+02
7.525069124795332698e+01 1.109762672532966462e+03
7.417779574811848420e+01 1.167251435127742752e+03
7.659644461896994017e+01 1.033680806716611414e+03
7.455244105152011969e+01 1.015602675343601504e+03
7.062389575459073399e+01 1.008305012011096892e+03
7.117463176097942323e+01 9.818018618840167164e+02
7.728916857921285555e+01 8.984792865737390457e+02
7.653253558304002979e+01 8.912476420550875673e+02
7.253591312129913149e+01 9.682960603786613092e+02
6.982328847076249190e+01 9.440316159656697437e+02
7.435563022208980044e+01 8.561450650006285059e+02
7.627736382183923070e+01 8.356887836628472996e+02
7.480881332937038053e+01 1.018038196379938540e+03
7.638096620222898991e+01 1.097913531570329724e+03
7.436452146325548540e+01 9.832755417492293191e+02
8.106837205469730634e+01 1.140916756789808005e+03
7.343927904396028339e+01 1.081330405947106556e+03
7.447045276066820918e+01 1.081541415744824917e+03
7.503633316453765190e+01 1.036233294222381119e+03
7.701810862003243585e+01 9.772010284361434742e+02
7.346679161215635645e+01 1.079503987763524492e+03
7.697138773380251564e+01 1.004962651695467571e+03
7.471337414935253207e+01 1.030154227795077531e+03
7.851724733125753630e+01 9.501858414755058675e+02
7.267647602731005918e+01 1.132802094036674816e+03
7.415914228236596273e+01 1.067577212659002953e+03
7.660275533191233421e+01 8.813600185868473318e+02
7.387865376486448099e+01 9.756386542128884685e+02
7.539550574919911696e+01 1.012606214078879134e+03
7.396676361855207915e+01 1.016461870180552978e+03
7.267966285026592743e+01 8.367578930677956350e+02
7.467144680489444397e+01 1.005814519935991143e+03
7.290980629995743811e+01 9.839521951325920099e+02
7.862437368875774268e+01 1.018875167810593894e+03
7.360767913852716049e+01 8.516763349919662005e+02
7.472321686781305061e+01 1.048692864516292957e+03
7.214041879947089342e+01 9.094978776254883996e+02
7.645832649303250150e+01 1.027799793073813817e+03
7.439359557345821372e+01 1.113670545561506060e+03
7.304683284604402616e+01 8.932012427626947328e+02
7.381344145183426519e+01 9.689638708558571807e+02
7.372677764046258631e+01 9.329995334949586550e+02
7.023657309066096843e+01 9.597779710533623074e+02
7.793179945422669164e+01 9.935147171024977979e+02
7.497413715843251225e+01 9.778045641042870102e+02
7.379615398054045272e+01 1.207787799634177873e+03
7.702295082695997053e+01 8.828567635377997931e+02
7.613266507271332273e+01 1.015039828669389294e+03
7.830721392290642768e+01 1.295465022564969331e+03
7.480351877652432790e+01 1.026504055936306941e+03
7.605649978395985045e+01 1.112764775335190507e+03
7.549515535759485374e+01 1.058415313769036857e+03
7.160300152311113209e+01 1.252959943496744700e+03
7.538087136786927545e+01 1.045655534996718416e+03
7.474466170516836883e+01 1.283629164547504843e+03
7.531696256073149698e+01 1.217077634437177494e+03
7.857919975369739518e+01 9.328467735282241620e+02
7.543598248270950535e+01 8.477632463469277582e+02
7.849697058043108200e+01 1.220906980853439336e+03
7.161861157431927438e+01 1.049672311215099171e+03
6.977168646190202139e+01 1.066580575693340279e+03
7.499036297475065282e+01 1.012444351134597468e+03
7.543598248270950535e+01 8.477632463469277582e+02
7.635431053319015859e+01 1.029878894700756291e+03
7.736717022990060855e+01 1.181265447858170319e+03
7.691899428985851728e+01 1.036264058236408800e+03
7.591633208279739620e+01 1.120448977582073439e+03
7.361675305702310368e+01 1.082048985819553081e+03
7.421874077074554066e+01 1.031726180043800696e+03
7.282991557286091222e+01 1.070467468762574981e+03
7.239316357723697593e+01 9.752311203686973613e+02
7.535610309655345418e+01 9.833535304723164927e+02
7.381344145183426519e+01 9.689638708558571807e+02
7.429231305573055977e+01 1.249202652436029894e+03
7.652975555470959534e+01 1.009118176007484408e+03
7.375103153031406578e+01 1.145284744383555790e+03
7.374664461925868864e+01 8.361923493638915943e+02
7.788267140104144914e+01 1.135021516017777458e+03
7.421874170003107452e+01 1.036675275333692070e+03
7.284396564605813751e+01 1.110061800734686585e+03
7.530346380156565544e+01 1.049371549947569747e+03
7.424068387121546664e+01 1.125763475524714750e+03
7.555915878586850454e+01 1.128727494095668362e+03
7.685042023239384434e+01 1.000788803195722153e+03
7.646952693526988298e+01 1.181981746338330368e+03
7.605253879701520248e+01 9.505956915384066406e+02
7.292040437083090865e+01 1.050414065734010819e+03
7.558011059402774379e+01 1.122487470907246006e+03
7.258317275223424758e+01 9.969606738311958907e+02
7.408736770363944402e+01 1.023312266217017850e+03
7.367524636222070455e+01 1.213060363516680354e+03
7.673688608355141128e+01 1.002571747021301576e+03
7.448043388396428099e+01 9.939493644368926653e+02
7.581002153562582180e+01 1.047685687954588502e+03
7.775961144142985404e+01 9.370408399944183202e+02
7.111600098259327751e+01 1.082773365143369119e+03
7.380366348584027492e+01 1.121954479477352606e+03
7.670409964274537629e+01 9.190435989665814986e+02
7.445113842010040628e+01 9.676643376307254130e+02
7.645477407582902174e+01 1.094600910638315327e+03
7.704874928005018830e+01 9.444647398818132160e+02
7.930694030561224395e+01 9.003524809558350626e+02
7.440088665899780551e+01 1.020592912327050499e+03
7.455451806285491045e+01 1.022369095997231625e+03
7.525521011363258594e+01 1.136160950923378095e+03
7.246599701165729357e+01 1.039999912000840368e+03
7.835573123201669432e+01 9.267535931497534420e+02
7.326329198575324142e+01 1.028003921354060822e+03
7.899802208822744376e+01 8.854044696027287955e+02
7.437188189579838138e+01 9.057837310437239466e+02
7.454445105130901084e+01 9.006563671334703258e+02
7.304258061915169264e+01 1.126969846782701097e+03
7.406349867097662809e+01 1.010191550058933444e+03
7.343948222583172480e+01 9.784288366130178929e+02
7.175031989557189149e+01 1.122233271638940096e+03
7.512485839108379082e+01 1.241868500645325184e+03
7.436471385948381396e+01 9.238729911882213628e+02
7.676373951890906255e+01 9.036126775778691353e+02
7.666008482725912643e+01 1.116434923329393314e+03
7.571434697377999612e+01 9.191120121415019639e+02
7.567787363009088608e+01 1.055518734970905371e+03
7.549515535759485374e+01 1.058415313769036857e+03
7.239316357723697593e+01 9.752311203686973613e+02
7.461953012700800514e+01 1.061345337179486705e+03
7.348670512427662516e+01 9.745471777064849448e+02
7.758715297794891796e+01 1.120322635165571228e+03
7.699738180614403404e+01 8.834415769818555191e+02
7.486478570068069871e+01 1.153456607403254793e+03
7.404917188286796659e+01 8.219695695417306069e+02
7.529552050598029211e+01 9.691103110197043407e+02
7.297867812099804041e+01 1.142199379446206422e+03
7.645477407582902174e+01 1.094600910638315327e+03
7.318389682259434892e+01 1.103425488261914779e+03
7.311475723748633015e+01 1.100463053653013503e+03
7.513317012131898309e+01 1.024534547717917576e+03
7.609110415415663908e+01 8.823848635935923994e+02
7.256184739105057702e+01 1.149424469917469878e+03
7.544439738510989457e+01 1.074672628422579464e+03
7.111600098259327751e+01 1.082773365143369119e+03
7.482985547966906381e+01 1.025767428337185493e+03
7.635739111647302479e+01 1.249537034358837445e+03
7.794796086319291817e+01 8.789381602277221646e+02
7.310844399492081891e+01 1.099112906005948389e+03
7.417747567076297344e+01 1.020187403611508216e+03
7.844760512543123809e+01 1.216520378523343879e+03
6.949822806839988232e+01 1.013473643845950733e+03
7.629314938091042109e+01 9.931659741882548360e+02
7.731640900883920153e+01 1.004313842070516671e+03
7.485049143371820435e+01 1.048869193509236766e+03
7.318396352527962279e+01 1.027067707432941006e+03
7.786538442496245693e+01 1.118469120919027773e+03
7.688797951685029375e+01 1.198504500583744630e+03
7.334879510461701102e+01 7.523729226570362698e+02
7.627034292087610368e+01 9.643111341650334225e+02
8.049521788363024655e+01 8.993241930104512676e+02
7.538546427358555491e+01 1.116350538453241825e+03
7.635230513679448450e+01 9.241027481164281880e+02
7.335585661116024880e+01 1.161051303533903138e+03
7.735178164148072710e+01 9.969483769167562741e+02
7.062203352888877816e+01 1.121712903894665487e+03
7.002079092483026557e+01 1.106835297204731205e+03
7.098418079140184034e+01 1.119681325152480440e+03
7.323099628631138103e+01 8.459440384594391844e+02
7.525824111987603260e+01 9.642016307570693243e+02
7.126510766467174562e+01 8.768814549299833061e+02
7.351880378947082306e+01 1.138589678021859072e+03
7.367349549238335271e+01 1.030189213148796853e+03
7.531683404182700770e+01 9.909625006208794957e+02
7.599467950289076157e+01 1.096087921064768580e+03
7.264294042768646875e+01 9.398320247852420835e+02
7.436971274732721326e+01 9.042546302482694500e+02
7.454895331044608042e+01 9.204139569782477110e+02
7.335575825968183494e+01 1.106812666349293067e+03
7.365311659960623558e+01 1.026938306179174106e+03
7.107257614707920368e+01 9.694605619114905721e+02
7.443602375177121644e+01 1.193895911212487590e+03
7.625130971434948890e+01 9.760184886482635420e+02
7.555915878586850454e+01 1.128727494095668362e+03
7.805309606401689848e+01 8.992744766765124496e+02
7.460561870988172473e+01 8.980670555776162018e+02
7.413007879009987278e+01 1.056916311695125842e+03
7.359045175726555499e+01 1.240934382328430956e+03
7.174619615990060595e+01 1.003706052801500050e+03
7.554500281141798723e+01 9.401631006897297311e+02
7.788267140104144914e+01 1.135021516017777458e+03
7.299976971725047292e+01 1.012094366393237124e+03
7.318396352527962279e+01 1.027067707432941006e+03
7.430841049276276067e+01 9.579659025884287757e+02
7.546352800535925098e+01 9.723256951880380257e+02
7.818451367515970674e+01 1.198725069798493450e+03
7.343927904396028339e+01 1.081330405947106556e+03
7.760046234185523417e+01 1.054878302326674202e+03
7.285776666919043976e+01 8.627234116671396578e+02
7.618679429267126579e+01 1.074815833459271289e+03
7.364425969817317252e+01 1.014514343283151788e+03
7.646909881244542362e+01 9.818185706324903776e+02
7.152197099092178689e+01 1.083738719355018475e+03
7.538546427358555491e+01 1.116350538453241825e+03
7.342221169603406850e+01 8.818813488034040802e+02
7.647703284873200857e+01 9.754468306407961791e+02
7.604324834456538440e+01 1.059045858802930752e+03
7.091117033576850304e+01 1.039248370677365983e+03
7.443936646323950868e+01 8.894825168007381535e+02
7.804755291286551255e+01 1.047470642467172638e+03
7.730510697755039473e+01 1.278567848743926561e+03
7.943029795425277939e+01 1.132294738378718421e+03
7.577086735196442646e+01 1.097760503088120913e+03
7.367460435221124726e+01 1.051410930588016299e+03
7.291123850602592427e+01 8.516928298730604183e+02
7.559160785868989763e+01 1.224802372861636741e+03
7.462710081296535236e+01 1.084542452210039528e+03
7.494424875549341891e+01 1.056983877413400933e+03
7.444254987622481678e+01 8.355415774329184160e+02
7.428540793409274556e+01 8.725316100241105914e+02
7.761081351685956520e+01 1.088639002740941805e+03
7.995531397617644132e+01 1.023647463013455081e+03
7.462368499233359387e+01 9.996860168912820654e+02
7.304258061915169264e+01 1.126969846782701097e+03
7.463235618807742355e+01 1.109980389653113889e+03
7.537615151030601623e+01 1.063197006532755040e+03
7.868584783314256015e+01 1.065299412087823384e+03
7.496119260692016439e+01 8.890092202781006563e+02
7.308969870254169621e+01 9.628586394172593828e+02
7.091117033576850304e+01 1.039248370677365983e+03
7.696776006224250466e+01 8.238122476226802746e+02
7.475259713073991463e+01 1.246540833874043074e+03
7.370459311343743991e+01 9.046876606684160151e+02
7.401055430054906026e+01 9.486520709840402787e+02
7.878340978923968407e+01 1.036155218689220646e+03
7.679864720582634163e+01 1.113971718330277781e+03
7.702295082695997053e+01 8.828567635377997931e+02
7.482399093342155538e+01 1.093935633070906533e+03
7.486025718881529656e+01 1.091513883949079172e+03
8.029043865058899598e+01 1.184975712571649865e+03
7.079641673919479672e+01 1.006443398962405126e+03
7.526000438038097684e+01 9.792700609288308442e+02
7.595308336777515024e+01 1.039327617050174467e+03
7.612505926413712132e+01 1.208099038308739637e+03
7.568445368261981798e+01 1.069291285559314929e+03
7.327103616465825553e+01 1.077812354871963180e+03
7.674923830588730311e+01 1.176187624853943817e+03
7.116309567591279972e+01 1.269755611865334458e+03
7.604361747421930318e+01 1.049782302203647987e+03
7.550784726903550848e+01 1.079438809327275067e+03
7.334216535227039913e+01 8.604226780512568666e+02
7.411285783783864645e+01 1.054932455256330741e+03
7.467469311611259286e+01 9.502351370101281418e+02
7.094514978214644429e+01 8.733003601488808272e+02
7.632941292965486468e+01 9.382214303953786612e+02
7.521399495678009828e+01 9.650201023190455771e+02
7.685054933157726964e+01 9.649192123866912425e+02
7.175130973898016862e+01 1.031614844104529539e+03
7.062055199722279042e+01 1.059998532192616040e+03
7.800316310712503309e+01 1.028168917521302774e+03
7.460251854342003242e+01 8.434038649035007893e+02
7.317941904204018044e+01 1.115139889275256792e+03
7.346005908633657100e+01 1.120489000657689303e+03
7.753984594464586166e+01 9.561153615511479984e+02
7.689540296119552920e+01 1.089882466444743386e+03
7.902031617064189106e+01 1.026735270906279766e+03
7.301083513892002941e+01 9.598474320793045536e+02
7.342463993250852639e+01 9.782934694167132648e+02
7.728916857921285555e+01 8.984792865737390457e+02
7.388939069073629184e+01 9.921018473178131671e+02
7.353473904102519043e+01 1.126714939501764093e+03
7.332084954138889543e+01 1.303512210204633675e+03
7.572148583077814976e+01 1.119654136126773210e+03
7.419211024436478397e+01 1.098074107807717610e+03
7.610074548047086296e+01 1.035868847205265411e+03
7.597008059640451449e+01 9.362931777192170557e+02
7.608126109108845014e+01 9.278743536478530132e+02
7.426382394642627105e+01 9.763900128548680186e+02
7.530346380156565544e+01 1.049371549947569747e+03
7.911138355443627290e+01 1.113038695457649737e+03
7.525521011363258594e+01 1.136160950923378095e+03
7.665840329882804838e+01 1.002272161323119462e+03
7.509894224664701312e+01 1.001318259774065837e+03
7.631468909084031793e+01 1.042472091170533304e+03
7.569182303299797354e+01 1.440551014382060885e+03
7.693434581643559511e+01 1.078719463342968538e+03
7.591633208279739620e+01 1.120448977582073439e+03
7.488867614200634648e+01 1.031148758563089814e+03
7.685297083936458762e+01 1.214581435181601364e+03
7.644000565997265539e+01 9.905287959469476391e+02
7.703610291421092882e+01 8.331438612854050234e+02
7.243045010878081769e+01 9.157043466770752502e+02
7.529121415475364643e+01 9.767389557754517000e+02
7.628450783042177363e+01 1.122238976079389886e+03
7.767106745670398027e+01 1.208290163773653603e+03
7.419211024436478397e+01 1.098074107807717610e+03
7.685297083936458762e+01 1.214581435181601364e+03
7.510739152981555833e+01 1.012584822240432459e+03
7.073040012344814897e+01 1.303548479888954034e+03
7.802026949716125159e+01 1.059202196843471029e+03
7.914935256559019194e+01 1.013690612509252560e+03
7.185770465246530136e+01 1.037656600007341240e+03
7.604361747421930318e+01 1.049782302203647987e+03
7.829884211071811251e+01 9.994066904096345070e+02
7.667354422800761427e+01 9.343155527678172803e+02
6.720242110723587814e+01 1.273362915530554574e+03
7.471559309847901886e+01 1.034286955877348191e+03
7.459645511963293529e+01 8.832500294083839663e+02
7.253591312129913149e+01 9.682960603786613092e+02
7.607120725521181726e+01 1.037033463713885112e+03
7.441426367897813066e+01 9.085486825489525700e+02
7.517178073249415604e+01 9.721791092897393582e+02
7.671533694166588191e+01 1.049334943121543347e+03
7.564151234268392443e+01 9.646080916565484813e+02
7.570938714195372654e+01 8.965214793517325234e+02
7.153998500074439448e+01 9.730888840600157437e+02
7.320705691219694700e+01 1.193815670929379621e+03
7.028125941766649021e+01 9.472201872686905517e+02
7.862437368875774268e+01 1.018875167810593894e+03
7.359221812273605678e+01 1.231432204340820590e+03
7.520721497314822557e+01 1.045713192403471112e+03
