weight logl A T phi m0 m_100 m_200 m_300 m_400
1.462784953086487459e-250 -5.891793068471854440e+02 1.040351418312547960e+00 2.761106480231604792e+02 2.885042618908692180e+00 1.415802992564720952e+01 1.322046153793276346e+01 1.510892349814357161e+01 1.386345431322770949e+01 1.358884003054094691e+01
5.375124967688556482e-250 -5.878753671445017517e+02 1.272207441352328328e+00 2.994723630445740810e+02 1.676460693008569258e+00 1.372261844260164310e+01 1.297007151029865035e+01 1.321485811239652008e+01 1.498616755278999868e+01 1.295876240429187831e+01
3.966116180791900177e-249 -5.858742765511865400e+02 2.260581588445631951e+00 1.915697927172142840e+02 3.541742023943343476e+00 1.514054960555440843e+01 1.629968848312618590e+01 1.372501380250586500e+01 1.678547067688127115e+01 1.329763211814321267e+01
7.536982699539838486e-249 -5.852297419455990166e+02 1.841412633881340799e+00 4.059128989367022200e+01 4.094563638225483970e+00 1.587360308547336984e+01 1.709354315700980820e+01 1.499832642908636160e+01 1.635858904288584625e+01 1.580418965280854060e+01
6.173212659111328860e-248 -5.831242593893609865e+02 1.722433886536883341e+00 2.958880280357624315e+02 4.985126428900747086e+00 1.600611697171766323e+01 1.727184360666026208e+01 1.633589421900803629e+01 1.439413007371269160e+01 1.736889738855509790e+01
1.648078822454831653e-247 -5.821397834295626126e+02 1.373386439598940356e+00 4.180874729067409135e+01 2.069463786474563527e+00 1.653162213178628903e+01 1.518064562415968588e+01 1.742719065314033955e+01 1.648936886803888058e+01 1.570178672139687848e+01
1.931240453891996513e-247 -5.819787311703823889e+02 2.256881727848503605e+00 1.861755982249492547e+02 2.857068964191431970e+00 1.504424554739705044e+01 1.492864031241025913e+01 1.463568599762698597e+01 1.595483730801639588e+01 1.368095034440996471e+01
4.584914945538665164e-246 -5.788090370411265440e+02 7.966574535801852486e-01 2.555009156845584073e+02 5.086382424734384067e+00 1.649762547993065809e+01 1.725668835793009848e+01 1.606108377336014215e+01 1.641611287552078835e+01 1.706068175907840967e+01
4.530351891784831287e-244 -5.742133387932997266e+02 1.774753476441734090e+00 1.815588470243060044e+02 5.535191505239875021e+00 1.580939864418268748e+01 1.654746403394270970e+01 1.561491669401575599e+01 1.544066209774025644e+01 1.670412574342187639e+01
8.591935689925444603e-244 -5.735708143572232984e+02 1.784977654948901815e+00 2.587283592007418065e+02 1.846718338346919230e+00 1.424858341190530808e+01 1.263148684604254690e+01 1.497725392741311978e+01 1.476344334973059347e+01 1.274110070391481386e+01
1.208817271541126871e-243 -5.732269108970440357e+02 2.384622702834426899e-02 2.282332367413600878e+02 5.577713944924288292e+00 1.670244278613910893e+01 1.672363050116276995e+01 1.667868898585993165e+01 1.672522005997895178e+01 1.668403901251684118e+01
1.527167195038016779e-243 -5.729906388043530114e+02 1.746660256155363466e-01 8.642902081368085021e+01 3.301930840968890113e+00 1.665719578921230237e+01 1.649798771830983668e+01 1.650945996662085946e+01 1.665343722463415332e+01 1.680078555830911569e+01
2.214748073819151216e-243 -5.726164146564855173e+02 8.710444630717373293e-01 3.003025573546748106e+01 3.909803868483524347e+00 1.645758933061475204e+01 1.620010524354980319e+01 1.731085136345069841e+01 1.589318435585940925e+01 1.614798007657010714e+01
2.295201134040574569e-243 -5.725782328373122709e+02 1.448884806845750772e-01 2.882887262370042549e+02 2.663062719723019001e+00 1.385908273587312856e+01 1.371541966481848895e+01 1.395665409926049350e+01 1.389116607529531144e+01 1.372482181236977006e+01
3.480124329615830753e-242 -5.698569002040460418e+02 8.756555505715859500e-01 1.985899588855087927e+02 3.860025751374101421e+00 1.372860528062524743e+01 1.431952709348356834e+01 1.312341727603121022e+01 1.434775836983173392e+01 1.309579516216123807e+01
4.155380410354791905e-242 -5.696770642451401727e+02 1.289197886588961506e+00 5.520156183467745592e+01 3.037535134908210033e+00 1.378847960700976039e+01 1.502652959382330344e+01 1.458835999738342082e+01 1.315373291501279063e+01 1.250984667405057493e+01
1.140957224252867097e-240 -5.663619304576295690e+02 1.711408862876275583e+00 3.824086957026140965e+01 4.238053588293295704e+00 1.611120078691646995e+01 1.777014383297769484e+01 1.514492644642051467e+01 1.590185742511997624e+01 1.739153093790551807e+01
1.418577932982519851e-240 -5.661416431239319991e+02 1.449906533986259571e+00 1.370316934224562146e+02 1.393774133457652775e+00 1.668502749105214988e+01 1.625072970487983426e+01 1.536795252172646187e+01 1.745344209512078493e+01 1.780717032035856917e+01
4.002535944643755969e-240 -5.651018698917107486e+02 5.541975892455270891e-01 2.226521087756268571e+02 4.296125964636872574e+00 1.656166234220161115e+01 1.697245545077266016e+01 1.628855766373563441e+01 1.666941603881184264e+01 1.663017391212928331e+01
1.103921387151199737e-239 -5.640848442070843021e+02 1.328752472797054551e+00 2.389249351739954932e+02 1.462110781465631337e+00 1.662322314956224290e+01 1.554216971025091354e+01 1.718735491162693663e+01 1.672059424348584500e+01 1.588930441132521487e+01
8.420288428272963861e-239 -5.620505688623063634e+02 1.023525908648316163e+00 2.860195586096733109e+02 4.101716268049115932e+00 1.442783732770926264e+01 1.444349530267586168e+01 1.524802614126883071e+01 1.345110711259880887e+01 1.475215119491469729e+01
2.182849999719684713e-238 -5.610954964898212438e+02 1.427596568558427315e+00 7.529592630188690805e+01 6.252297743569314115e+00 1.619998648969027855e+01 1.747932366119277603e+01 1.503837606892873247e+01 1.601539732109703351e+01 1.753556110710878357e+01
3.060013929791336724e-237 -5.584526232909518058e+02 1.672958310048919595e+00 2.855888685834829630e+02 5.032887649084495152e+00 1.484631575935118164e+01 1.620691473414848360e+01 1.483247904970239617e+01 1.350200442611642515e+01 1.644258512097967895e+01
4.023626126828461028e-237 -5.581763592414721415e+02 8.526613055694952648e-01 3.626967593284928171e+01 1.955494754693632986e+00 1.414690607286110691e+01 1.450193778570878500e+01 1.338833794452298243e+01 1.372398629460744957e+01 1.486762498964526280e+01
7.272591808920750053e-237 -5.575819300236964864e+02 1.369534967256286206e-01 7.945466637495005102e+01 6.226226025606197645e+00 1.668122991918026798e+01 1.681818277730380018e+01 1.667426861080651790e+01 1.654502720268899552e+01 1.670286825701188960e+01
7.689138731971359298e-237 -5.575237339803231862e+02 1.220362233189592471e+00 1.128686140040556154e+02 9.959943833175084471e-01 1.637507146301339844e+01 1.671188284734692076e+01 1.585886314931078367e+01 1.525961849064207954e+01 1.520874570910500445e+01
1.051415808369524269e-236 -5.572083200212982774e+02 1.726519386248059895e-01 2.025852675919589103e+02 3.078674950904510599e+00 1.665698967568143019e+01 1.663923644840079419e+01 1.668161190168981634e+01 1.662553802077428955e+01 1.669522021423581393e+01
1.845151090434443711e-236 -5.566433965001572233e+02 1.434062599454684062e+00 1.229753133260309141e+02 8.007798552641509637e-01 1.584256002132438113e+01 1.531983960230522435e+01 1.440890417127241818e+01 1.525684349364657955e+01 1.682336671685602880e+01
3.970910152171025093e-236 -5.558744623402336629e+02 3.933926144867417873e-01 2.944346858972145355e+02 5.981388484491342972e+00 1.395253839458088052e+01 1.433256817584468656e+01 1.366368594207561316e+01 1.388093554589826439e+01 1.431784596038608193e+01
8.087424140336493561e-236 -5.551606473862137818e+02 2.125650600236945742e+00 1.278177983313905486e+02 4.849582522726702649e+00 1.555721273549669270e+01 1.484725287775300018e+01 1.737613968590416391e+01 1.700183116970893948e+01 1.432176239044758503e+01
3.375281106283840580e-234 -5.514268088685362272e+02 1.627393904762756360e+00 9.234774451324979339e+01 5.266795777052071692e+00 1.357237084009783601e+01 1.279824352301852564e+01 1.361289473308308295e+01 1.441680692634147753e+01 1.499693969827918316e+01
4.908797137542091034e-234 -5.510497585505202096e+02 1.569323558568085808e+00 2.081778898249558836e+02 6.198128150328194863e+00 1.433207180765667310e+01 1.465686246996041930e+01 1.382075222662220781e+01 1.502214255351663930e+01 1.347374665993036302e+01
5.115663583792908839e-234 -5.510059803562521665e+02 9.356659019539426136e-01 2.220305962212949851e+02 2.727330418332751250e-01 1.395946757588298404e+01 1.399593618390777827e+01 1.363801022389598039e+01 1.453493017341616778e+01 1.318546539370371384e+01
8.304175663609663385e-234 -5.505190289998475919e+02 1.767505469734896861e+00 9.081038563706663069e+01 1.057283269349107213e+00 1.509989787498954072e+01 1.685419741738241584e+01 1.638330149800066948e+01 1.541079636612152193e+01 1.431677876185472797e+01
3.643851837663424244e-233 -5.490376610678359839e+02 8.024328204640029938e-01 1.398891179488380203e+02 1.175422399283753139e+00 1.405805189737801975e+01 1.359428479120810707e+01 1.352070229931798195e+01 1.475723331659931148e+01 1.428908822359695918e+01
1.153039839407017119e-232 -5.478832155006400626e+02 1.892351427996666224e+00 2.026742296333988804e+02 3.704357802864917559e+00 1.420099118830489360e+01 1.514341798136961614e+01 1.332737723402257224e+01 1.500429138412700780e+01 1.346938486748666897e+01
5.082278633013001677e-232 -5.463973575833272207e+02 2.226507132709978354e+00 1.978212495119624350e+02 5.348655041236742846e+00 1.578715150585432703e+01 1.753113702122549356e+01 1.409209251074530833e+01 1.743125484847591977e+01 1.419597194962218190e+01
5.124276891853561125e-232 -5.463866278733576110e+02 8.297700409920164555e-01 1.140382630728969815e+02 4.844906850637173079e+00 1.429131863442223427e+01 1.362623499277318828e+01 1.416208977544581948e+01 1.477147790172117148e+01 1.510764751731720423e+01
5.572104662528579250e-232 -5.463003444547582603e+02 1.734200238008303918e+00 1.279548001114720250e+02 2.514423542139211598e+00 1.533091390611460270e+01 1.690790294622557255e+01 1.493386349089746545e+01 1.359765319519949678e+01 1.504578508954390337e+01
2.127846640362080757e-231 -5.449579216997774438e+02 1.857288268559917910e+00 2.611890576925298646e+01 9.674206097701412155e-01 1.603239531120683736e+01 1.582991039641774833e+01 1.431099221196044269e+01 1.460205408931008009e+01 1.639705719596681632e+01
1.776701697428557433e-230 -5.428331884417248148e+02 7.929599261205610983e-02 1.390706932685507127e+02 2.982081724955545354e+00 1.395786407357808301e+01 1.403224539346578759e+01 1.391653002089335445e+01 1.389945317742606257e+01 1.402176660677073627e+01
2.161438438369233249e-230 -5.426346731644233614e+02 1.828199511186117121e+00 1.342727645640471792e+02 1.630231531547177370e+00 1.605595262324576211e+01 1.610433075416131388e+01 1.422779178828403701e+01 1.612810137041096326e+01 1.787935683992371239e+01
2.051521117994230685e-229 -5.403817804883972258e+02 7.526937597753073916e-01 1.127062481645024974e+02 6.084114286898821611e+00 1.635237038988191216e+01 1.575930822814307675e+01 1.560043789197372277e+01 1.580334487100280860e+01 1.627040452164546380e+01
6.413334655050115965e-229 -5.392394826525144254e+02 1.243579589769641336e+00 1.193191609467900918e+02 4.394249276868096854e-01 1.546422846567433140e+01 1.478490728602344895e+01 1.422101966586257937e+01 1.483657166880447953e+01 1.604758542849243952e+01
1.091015432578955788e-228 -5.387056680700759443e+02 1.230215875415589855e+00 1.167537117823428332e+02 5.747909477453202243e+00 1.600375183006282498e+01 1.478454910165230274e+01 1.511860422063057285e+01 1.612475974860416983e+01 1.703903289371116259e+01
2.004106341572367245e-228 -5.380950786757071000e+02 9.684428976602336148e-01 5.027815180494172154e+01 2.522243641308048900e+00 1.419103901471556028e+01 1.480664411089149191e+01 1.485708898017370316e+01 1.490431606632305872e+01 1.494809720849710821e+01
2.038053819067909037e-228 -5.380757815799408945e+02 2.325724091297431517e+00 1.506978438741650983e+01 5.657393987057793616e+00 1.568908578191454950e+01 1.516468563989164053e+01 1.774099831445587583e+01 1.351498829071427643e+01 1.649635795698559448e+01
2.472256991836867894e-228 -5.378801454268877933e+02 1.404598473647472368e+00 1.532492575426643668e+02 2.491285691473599684e+00 1.430750583493184358e+01 1.473341902920900637e+01 1.296745294958350847e+01 1.542223063283666029e+01 1.436597693104122797e+01
3.994473277262095837e-228 -5.373978651971442559e+02 1.216759995523426507e+00 2.044965897738917135e+02 3.549525500317647353e+00 1.393059862166312968e+01 1.433505716083330128e+01 1.360631490438041880e+01 1.417316067284782655e+01 1.377091526569810576e+01
4.045643411431292444e-228 -5.373826363209228703e+02 1.230546448761085321e+00 2.238524698333072820e+02 4.374020493969889678e+00 1.617871756573403985e+01 1.714085840450020015e+01 1.552201976072057832e+01 1.645706874388738683e+01 1.630961429182918820e+01
1.392558014366672837e-227 -5.361440494752105224e+02 5.526541074566839740e-01 2.754734436254919956e+02 4.228410899931668965e+00 1.661276427388455446e+01 1.673665393012197100e+01 1.694042219306324881e+01 1.606168206261204645e+01 1.700359415581863942e+01
1.401077168470901594e-227 -5.361354504823539173e+02 1.616569288892088618e+00 2.182945989098638222e+02 1.543379959475579266e+00 1.553152150071625037e+01 1.398277950390511748e+01 1.690630342663351371e+01 1.442545049953853464e+01 1.629265045293040259e+01
2.410409243597690465e-227 -5.355903952854769159e+02 1.266502309672771442e+00 8.743586268404523310e+01 2.552746607169280590e+00 1.475068753430123003e+01 1.435948549436550259e+01 1.356267776451735863e+01 1.367027102289293161e+01 1.460035731580697593e+01
6.374758648945409197e-227 -5.346153455978458169e+02 1.955182324095610991e+00 2.063855292770061567e+01 4.740917983311336847e+00 1.467065964385936994e+01 1.352300837667206324e+01 1.533130759383672270e+01 1.656305444580588215e+01 1.614329432044564427e+01
1.461776371273072263e-226 -5.337829543473883405e+02 1.872980521832717127e+00 1.328435659041845724e+02 3.415254147051935529e+00 1.518489547980086130e+01 1.697911223921199664e+01 1.575342532295542775e+01 1.341043257808329869e+01 1.455471102332193922e+01
2.866996444407472666e-226 -5.331068417894689446e+02 1.646332455937221884e+00 2.530402244880878726e+01 3.181039561082491529e-01 1.631009047720839433e+01 1.633666016599083903e+01 1.584590836180247209e+01 1.539716124733703140e+01 1.503102677081477445e+01
5.589932915615905139e-226 -5.324366394498799764e+02 1.601951791136477343e+00 2.432831250021448000e+02 5.154616679436577087e+00 1.569860143593410839e+01 1.728965699166112202e+01 1.444857737089506067e+01 1.622714575152355820e+01 1.605240078447264196e+01
9.593052476325271963e-226 -5.318940676000971735e+02 1.132329845911640209e+00 1.231294072783593663e+01 7.493816126884758066e-01 1.416479404690611155e+01 1.529523444995304260e+01 1.502655779768361910e+01 1.427930098570089257e+01 1.346845279034043941e+01
1.271113866867134254e-224 -5.293075429735995385e+02 1.109089334145524575e+00 2.799875518175519460e+02 9.638137001883427812e-01 1.388862042861179447e+01 1.381512443815033286e+01 1.306930403970264543e+01 1.498391505554607228e+01 1.334195589551409000e+01
2.508822903035364733e-224 -5.286251228699904914e+02 5.929588319578870115e-01 2.906701532335410434e+02 3.770049347162679698e+00 1.662037984630604015e+01 1.641621161147421404e+01 1.719644060530862717e+01 1.618276387772107228e+01 1.653186317256115245e+01
2.127734436806368868e-223 -5.264847936882504200e+02 1.615025075365278173e+00 1.371935270939219436e+02 4.339846721854474509e+00 1.576346769000555703e+01 1.654501829061691609e+01 1.706106250730143969e+01 1.463882362821797045e+01 1.476323690237965991e+01
3.263370125769966745e-223 -5.260545910149023712e+02 1.541932247460636951e+00 1.816818855435500666e+02 4.210283726324616893e+00 1.639848896175845283e+01 1.791400970148929517e+01 1.486984868518207392e+01 1.778815579900757271e+01 1.528606129476396625e+01
7.453903866609153246e-223 -5.252261135531209675e+02 1.492539943932448043e+00 6.271867437566852033e+01 4.678073976752706642e+00 1.622019840105240363e+01 1.748559028655519398e+01 1.561354044310479949e+01 1.596078899438255583e+01 1.725701855259783812e+01
8.946104367635943016e-223 -5.250411332858635660e+02 1.675304021341423866e+00 2.011788758335278828e+02 8.448481185063531906e-02 1.602988682012354005e+01 1.591927066004943825e+01 1.610971222370619671e+01 1.598087922506971381e+01 1.604805999846074016e+01
