weight logl H0 sigma epsilon tau
8.725348458248075986e-06 -4.091332117081287265e+02 5.395249696920825233e-01 2.720984274577520345e-01 5.286199345246240799e-01 9.540914922465248971e-01
8.747579905295259760e-06 -4.091281670334661840e+02 4.982911632063321550e-01 2.288576359402556548e-01 1.724586358691713173e-01 9.251111555970935596e-01
8.770406919784349257e-06 -4.091230609089569157e+02 4.493086442397480340e-01 5.150730057853247779e-01 8.459057216839951376e-01 7.372733246216388592e-01
8.849536250348587655e-06 -4.091115790567715180e+02 3.756327427216687997e-01 4.136768361060255694e-01 4.643927955381753625e-01 4.833907314109774367e-01
9.112667091842066119e-06 -4.090797786796078412e+02 5.229365361295547077e-01 4.998155514953025458e-01 6.745791593844967515e-01 6.566033865784037804e-01
9.123319297830367126e-06 -4.090761104173628269e+02 5.058552581685805682e-01 4.699506642833383152e-01 3.179923880579134110e-01 4.568593743074073066e-01
9.117030051462751859e-06 -4.090743000145296833e+02 4.625755253525628552e-01 5.395537913065251434e-01 5.435068316162590119e-01 7.804167580135235038e-01
9.119924926505630094e-06 -4.090714825410182698e+02 5.256558002875572067e-01 4.358034250554226330e-01 2.674894993066829207e-01 5.496961546672927135e-01
9.154767528850506574e-06 -4.090651693283309100e+02 4.764475490783510736e-01 5.137768576109692509e-01 2.569692902032434390e-01 9.582571532354975385e-01
9.217870470574783117e-06 -4.090558000709209523e+02 4.859458317263674054e-01 5.272604353721198622e-01 6.515557997872841733e-01 8.228198822012022795e-01
9.238024477534515126e-06 -4.090511160516655877e+02 5.435752738304531206e-01 4.066879212098387653e-01 7.483391008487465523e-01 3.555492974436647025e-01
9.331595875149616631e-06 -4.090385380653839320e+02 4.645570595454271423e-01 1.536056445036174667e-01 4.403669804775770524e-01 5.272182425447851095e-01
9.519963984081725254e-06 -4.090160530477164116e+02 4.111701123725825524e-01 1.587400193895175393e-01 7.906426938741202282e-01 3.181888897429693830e-01
9.517289123510616825e-06 -4.090138340610089926e+02 4.758304742805941068e-01 4.965540244967771022e-01 9.228937531608386591e-01 5.671451736669551602e-01
9.751178510582978994e-06 -4.089870559627423177e+02 4.552121544061373815e-01 5.103871554871113325e-01 2.391009140825602897e-01 9.421736416056522012e-01
9.942717049000358314e-06 -4.089651037850414355e+02 4.324895555930620139e-01 5.288852379939735782e-01 4.998738339104420447e-01 8.420407877669131569e-01
1.015010897211822755e-05 -4.089419596717283980e+02 3.758575613570043217e-01 4.622764165486149546e-01 6.478935927374420700e-01 5.766610113018910688e-01
1.022004967312021310e-05 -4.089325926681805186e+02 3.655958639078011885e-01 1.778629347976703468e-01 8.048989715095344888e-01 7.540530200672789229e-01
1.051097734451400904e-05 -4.089020239408962425e+02 4.449968392632903669e-01 3.520157204880492996e-01 1.037268798761254995e-01 4.891776600263014751e-01
1.050142350435586361e-05 -4.089004332935099910e+02 5.265607638868118334e-01 4.049122700515859208e-01 9.831751682080556165e-01 4.307722447467610127e-01
1.049869006804781409e-05 -4.088981936193709998e+02 3.692728283753029528e-01 4.290628822588529179e-01 8.389842060946046676e-01 4.750466917059568139e-01
1.099059248534528368e-05 -4.088499044350510871e+02 5.470689128088234154e-01 3.591361443280003951e-01 4.141296458195059538e-01 5.918736604289626113e-01
1.102510671621466686e-05 -4.088442690125664853e+02 4.911312063762138802e-01 1.691562611824233286e-01 6.269588473681060314e-01 9.719320433493701117e-01
1.105268076717323971e-05 -4.088392711114233862e+02 5.367088899793326373e-01 2.827531842544918628e-01 4.385657414236544538e-01 4.609443454101336268e-01
1.104701026610175326e-05 -4.088372842861268168e+02 5.023827959061510917e-01 4.434266087023580605e-01 1.570346445666412905e-01 8.894942391477507204e-01
1.105910374994447442e-05 -4.088336901557843817e+02 4.953461514330634863e-01 5.068209698506019878e-01 7.562697185165005997e-01 4.339948674581590726e-01
1.109957700703278242e-05 -4.088275371132101554e+02 5.360065874936145169e-01 2.641475702933492320e-01 9.067897457343894185e-01 8.861684309069463028e-01
1.115863808008816199e-05 -4.088197301996560213e+02 5.373548227890360129e-01 4.637043470686437741e-01 6.733741296254258657e-01 6.469777446457779524e-01
1.128239916216602767e-05 -4.088062001981921867e+02 4.552546413801175085e-01 5.106210096622365580e-01 5.055791968091285504e-01 4.685437670366461305e-01
1.126437710801466178e-05 -4.088052988354229456e+02 4.952177298027208296e-01 2.723956859362312022e-01 1.036363984393186000e-01 7.234912011093517226e-01
1.131867411719160030e-05 -4.087979901748693123e+02 5.241111306091267297e-01 4.496103762350661670e-01 8.716942546629840027e-01 7.346656474185468966e-01
1.133020542508363947e-05 -4.087944719073769306e+02 5.070071622730976113e-01 1.972260295807327646e-01 4.466670074970122140e-01 5.233220217289501486e-01
1.132565592329022497e-05 -4.087923735254645976e+02 3.898567656639518875e-01 1.492877434488302235e-01 9.485279963699067007e-01 9.803411455439172695e-01
1.130734774059908279e-05 -4.087914913563947152e+02 4.187332694524932286e-01 3.207620890723006379e-01 6.840675934865747543e-01 2.817710130529151868e-01
1.139800169428055804e-05 -4.087810060632678528e+02 4.377374354888935448e-01 2.064962695495097256e-01 4.042094230014221523e-01 3.288363268098456471e-01
1.137973177503086444e-05 -4.087801102547641108e+02 4.124426815296677873e-01 2.807112685822514830e-01 8.396793727309126432e-02 8.436585672694904003e-01
1.138165562277151824e-05 -4.087774412099065557e+02 3.519554331573204742e-01 3.961771852524454962e-01 6.943822067050222646e-01 9.438223712463522652e-01
1.137174469595882937e-05 -4.087758123700233455e+02 4.552986948498910502e-01 2.137915242276573480e-01 1.073158805552152373e-01 8.788420865649090308e-01
1.136165401027190163e-05 -4.087742001111376453e+02 4.805247137090380427e-01 5.096910119701183461e-01 3.232574618746820727e-01 6.309129545076360701e-01
1.141302246354656209e-05 -4.087671890885162611e+02 3.464723654991085366e-01 3.131342871817534013e-01 9.590526748789973688e-01 5.091248400417518472e-01
1.154714204175423656e-05 -4.087530061492512914e+02 4.970305072435818872e-01 2.496584652044371300e-01 1.542157419026138898e-01 5.273263354366390931e-01
1.157209851201148262e-05 -4.087483472132868769e+02 3.845542681600901957e-01 1.991105033066292718e-01 3.788347488849762579e-01 8.565967369975924228e-01
1.165805678347656431e-05 -4.087384466029429291e+02 4.806742743336305246e-01 3.889563251209485761e-01 3.778568981969036011e-01 3.230452829392730374e-01
1.162914537161221732e-05 -4.087384296343115011e+02 3.544779243315789863e-01 2.725653810542961741e-01 5.817805528239502477e-01 5.406502289886716550e-01
1.167286805831236589e-05 -4.087321769338727222e+02 5.388262770192848716e-01 4.421102939453650515e-01 6.093762256968765501e-01 4.601283721741643573e-01
1.182684103303237622e-05 -4.087165725011712425e+02 4.530996803988702193e-01 4.923126385901137603e-01 8.670410884385260086e-01 3.830038091220509533e-01
1.214691592236887402e-05 -4.086873688093123747e+02 5.318934519415764450e-01 4.609673737410121541e-01 4.630808504570335105e-01 6.153299867284892644e-01
1.216197516792465251e-05 -4.086836298184076668e+02 4.812596257588366289e-01 4.641746990774177073e-01 8.922984778289140273e-01 9.169984286846289967e-01
1.217438255999732773e-05 -4.086801101594030570e+02 5.270234327971201616e-01 4.526273231834943012e-01 6.892690392529937649e-01 9.767884139811812139e-01
1.221936910910650584e-05 -4.086739217886498068e+02 3.824932845231783785e-01 4.723602842101536359e-01 6.361546315363301174e-01 8.742942810971896517e-01
1.219372683632159827e-05 -4.086735224875756671e+02 3.917269911211186395e-01 4.475417291408597675e-01 4.536402060595317032e-01 5.100518006698313567e-01
1.244768404146330868e-05 -4.086504095284871028e+02 3.440127935429881378e-01 3.022893937857616953e-01 7.493340274263078360e-01 9.014597976164466786e-01
1.287142344829100119e-05 -4.086144344957929206e+02 3.979746800511761995e-01 1.543132654041183272e-01 6.602892267088165124e-01 9.838787997835500843e-01
1.290534411299026522e-05 -4.086093026154224503e+02 5.297697006232543471e-01 3.449476423868828023e-01 6.681724806536316619e-01 3.148730998199898989e-01
1.298755754214224002e-05 -4.086004523263334818e+02 4.725928560272610324e-01 1.801971724367372185e-01 9.936679264948364843e-01 8.978384318158727506e-01
1.300481245432842607e-05 -4.085966246355747558e+02 3.960086971336944650e-01 3.868148580622706723e-01 9.618042380734005414e-01 9.497840515072827339e-01
1.313011866385279649e-05 -4.085845353874414059e+02 5.085059438262305997e-01 3.017005632886373689e-01 4.268929946600967806e-01 3.204074798913170152e-01
1.331021353929127360e-05 -4.085684124375264901e+02 4.634474230409921791e-01 3.704647564487362210e-01 9.713273377137188191e-02 5.704116915497133844e-01
1.329431113797407517e-05 -4.085671079035913067e+02 4.745257151353368119e-01 5.053260934724383979e-01 2.956907368757255572e-01 8.593023026626102068e-01
1.327714821807260650e-05 -4.085658997349550532e+02 4.161979613980146819e-01 4.823740038922724183e-01 9.051778506173635552e-01 5.417878063434560243e-01
1.330219204592286625e-05 -4.085615152761977811e+02 4.328819921448476826e-01 2.738641581418835846e-01 7.097163855361587892e-02 9.941204801541388969e-01
1.366522437788948863e-05 -4.085320898741858286e+02 4.115364285705704339e-01 4.780655784307009104e-01 8.438501433827823028e-01 8.633168823051737828e-01
1.368503191289578815e-05 -4.085281414388762187e+02 4.182410479212542720e-01 3.497818690510053896e-01 3.585297461098269078e-01 3.496482081449130419e-01
1.427857313786188846e-05 -4.084831840817265629e+02 3.848620019130144509e-01 4.023975519303596426e-01 3.359955372541388874e-01 5.411252386457445773e-01
1.429242802381993748e-05 -4.084797142251250648e+02 4.185085468703703127e-01 5.044102687198638302e-01 6.254178926125953941e-01 5.763666239668638891e-01
1.439469095849174162e-05 -4.084700846581644100e+02 4.177775291491082621e-01 4.494154999105525183e-01 5.273088730438320049e-01 4.020923520747534674e-01
1.449922654636275919e-05 -4.084603488069541868e+02 5.482372009176442740e-01 3.586676324956311612e-01 5.028442433024286062e-01 6.904031625032124309e-01
1.462352084380387763e-05 -4.084493128642100146e+02 3.815433550287379294e-01 2.991118139608953674e-01 6.193215046776029409e-01 3.606384980729962497e-01
1.482014893115120166e-05 -4.084334564441749649e+02 4.892802140322815019e-01 4.236368631989060329e-01 1.523812113473861918e-01 6.054943538742942888e-01
1.492475741519462787e-05 -4.084239227077695773e+02 5.373282368870614389e-01 2.538327281736741936e-01 7.623486968825169408e-01 8.235193433772705074e-01
1.580856631376373130e-05 -4.083638921484597404e+02 5.102966238506468910e-01 3.487115697659206592e-01 1.521508612512735281e-01 8.671102835432943357e-01
1.610079413170935458e-05 -4.083430755176029834e+02 5.243179049980476458e-01 3.952849784400486732e-01 2.584616161661699718e-01 9.280494578656823812e-01
1.624987279698915835e-05 -4.083313590324603410e+02 4.700953621088157508e-01 1.543893102109022419e-01 6.198277944600508738e-01 9.658575106154650980e-01
1.637089395969713187e-05 -4.083214391138025121e+02 4.271770427598706732e-01 4.761400137376401442e-01 5.390880085349116779e-01 4.442599792640911094e-01
1.696828322588286525e-05 -4.082830982044388861e+02 4.303863762237968849e-01 5.094888153535597208e-01 5.559856979687958223e-01 8.337136513240234192e-01
1.704608065972449733e-05 -4.082760238093531484e+02 5.187352591661460455e-01 4.598345060162145614e-01 6.604139050317167081e-01 9.554774053846114557e-01
1.733417625618306355e-05 -4.082567640544324945e+02 4.949552163803472293e-01 3.041606138942163917e-01 9.691893872526894382e-01 2.455213173254884862e-01
1.730957859245303186e-05 -4.082556840891816705e+02 4.814907167471259575e-01 2.319816144136265246e-01 2.126598070218074232e-01 4.190027845323087696e-01
1.767414121108243621e-05 -4.082323414905002892e+02 4.580710370760224803e-01 3.419839112469642561e-01 1.515311509922276922e-01 4.268455210703118174e-01
1.770509302469281133e-05 -4.082280917736296146e+02 4.072354589932488667e-01 3.941061139037292937e-01 3.257625590802252225e-01 4.371088806582198449e-01
1.767125519125085250e-05 -4.082275047943605841e+02 4.555698751329301799e-01 4.746182699227226021e-01 8.680462207702333011e-01 8.835850699365106475e-01
1.770432165411660598e-05 -4.082231353423010205e+02 3.915141867179173785e-01 4.593590016297557366e-01 8.660654660201319022e-01 6.296461205652575943e-01
1.774390178016539902e-05 -4.082184022181180580e+02 4.952783402633010867e-01 2.648576202120876966e-01 1.441439116578479007e-01 5.476701289057622768e-01
1.773755691816833341e-05 -4.082162598619296432e+02 3.853230297851849562e-01 4.128844464015323235e-01 2.977334305025057803e-01 7.084697482847315264e-01
1.813418044363721807e-05 -4.081916455335834257e+02 5.142213178421807251e-01 4.808549516695962422e-01 6.160073675378391345e-01 5.300870324667348310e-01
1.817030256887442209e-05 -4.081871555789464310e+02 3.521574296706548868e-01 3.644219361367730947e-01 7.533094028803555275e-01 9.468525274572155981e-01
1.829608739789445574e-05 -4.081777568797334084e+02 4.574453367883263288e-01 2.410465758141798753e-01 9.455342162873947576e-02 6.198953305806493841e-01
1.858219963756730709e-05 -4.081597399995668525e+02 4.635388045141288216e-01 5.095548010946255868e-01 5.543655528426487678e-01 9.046047348539529853e-01
1.868768754740919618e-05 -4.081515792262455307e+02 5.381804729302044343e-01 2.504318158239817738e-01 8.899091583198344146e-01 6.838929378324772879e-01
1.879787784870065565e-05 -4.081432001302516710e+02 5.164852246948568038e-01 4.694197228026369961e-01 8.207064506500028056e-01 5.512541387941184423e-01
1.877264856638743355e-05 -4.081420431663234467e+02 4.730914212079594394e-01 1.339925249357659665e-01 9.926384518156529113e-01 7.229982725193008219e-01
1.875089272441569728e-05 -4.081407027500760023e+02 3.636235376873795389e-01 4.113931877779881674e-01 5.873054117821671083e-01 8.866125899461742010e-01
1.880015741777723830e-05 -4.081355788702409768e+02 4.968080030920390966e-01 1.969790406487675893e-01 5.531627149029622048e-01 3.706557739485171199e-01
1.876659275916502120e-05 -4.081348658050908398e+02 4.038013064634293769e-01 1.666225081963064181e-01 5.911446956139081443e-01 4.140068921208674979e-01
1.903524517036034861e-05 -4.081181518435994349e+02 3.873649227200304801e-01 3.857779173749081303e-01 9.811252398796495022e-01 4.355084550895830242e-01
1.916830990436449973e-05 -4.081086857237268646e+02 3.614036603066338449e-01 3.764087878930736375e-01 9.035640878074389093e-01 4.885765920900157488e-01
1.914298614369912380e-05 -4.081075077236050106e+02 5.435554114894026734e-01 3.891947988064810016e-01 8.392776932678250867e-01 6.693086684297375744e-01
1.920369209841890138e-05 -4.081018415559881305e+02 5.278610811642155953e-01 4.077196413324004620e-01 5.365323600596958453e-01 4.055670762015570752e-01
1.939491546981962519e-05 -4.080894331707944502e+02 5.208173786658105708e-01 4.588210626343732779e-01 4.620877348824534714e-01 5.857804947916818161e-01
1.961285037405448926e-05 -4.080757591305943492e+02 4.210678723350125829e-01 4.408903830292844050e-01 2.045311841611795467e-01 7.228682235933201472e-01
2.002888398238403237e-05 -4.080522686825071901e+02 5.271416399992432389e-01 3.852237704926919082e-01 3.142684042397211885e-01 5.528503292314916884e-01
2.008064850023603233e-05 -4.080471875231972945e+02 4.027404891731038994e-01 2.036312175321493279e-01 9.315916782278121921e-01 2.900743622067952221e-01
2.003466418180569963e-05 -4.080469801309571380e+02 3.710781863043266515e-01 4.172088471435987378e-01 8.737651933246305402e-01 7.225245401493791686e-01
2.044255798877708265e-05 -4.080243252096004767e+02 3.837004974502796761e-01 4.433865642187781453e-01 8.275286187029026186e-01 8.064862078945089774e-01
2.041071923959895913e-05 -4.080233838975581762e+02 3.597828765508969129e-01 2.017162295870499056e-01 8.753052199115732845e-01 7.594103781800299879e-01
2.086439073193765533e-05 -4.079989002001929066e+02 3.923898463176499485e-01 4.489677366963669147e-01 8.771761186223654416e-01 7.064555201378109883e-01
2.099451503615985484e-05 -4.079901828984744157e+02 4.788869579278179911e-01 2.521921013337233841e-01 4.250878744559933864e-01 3.099356554381104134e-01
2.145632273679123314e-05 -4.079659247451048714e+02 4.170525148996268583e-01 4.482636622056521136e-01 2.396556735647168423e-01 7.696972772285146647e-01
